"id","name","code","referentiecode","account_type","tag_ids","reconcile","sort_code"
"0401020","Aandelen niet-beursgenoteerde effecten","0401020","BEffAanAnb","asset_current","l10n_nl_rgs.account_tag_0401000","0","H.A.B"
"0402010","Obligaties beursgenoteerde effecten","0402010","BEffOblObb","asset_current","l10n_nl_rgs.account_tag_0402000","0","H.B.A"
"0402020","Obligaties niet-beursgenoteerde effecten","0402020","BEffOblOnb","asset_current","l10n_nl_rgs.account_tag_0402000","0","H.B.B"
"0403010","Overige effecten beursgenoteerde effecten","0403010","BEffOveOeb","asset_current","l10n_nl_rgs.account_tag_0403000","0","H.C.A"
"0403020","Overige effecten niet-beursgenoteerde effecten","0403020","BEffOveOen","asset_current","l10n_nl_rgs.account_tag_0403000","0","H.C.B"
"0404010","Optierechten beursgenoteerde effecten","0404010","BEffOptOpb","asset_current","l10n_nl_rgs.account_tag_0404000","0","H.D.A"
"0404020","Optierechten niet-beursgenoteerde effecten","0404020","BEffOptOpn","asset_current","l10n_nl_rgs.account_tag_0404000","0","H.D.B"
"0405010","Optieverplichtingen beursgenoteerde effecten","0405010","BEffOpvOpb","asset_current","l10n_nl_rgs.account_tag_0405000","0","H.E.A"
"0405020","Optieverplichtingen niet-beursgenoteerde effecten","0405020","BEffOpvOpn","asset_current","l10n_nl_rgs.account_tag_0405000","0","H.E.B"
"0406010","Derivaten","0406010","BEffDerDer","asset_current","l10n_nl_rgs.account_tag_0406000","0","H.F.A"
"0501010","Normale aandelen aandelenkapitaal","0501010","BEivGokGea","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.A"
"0501020","Winstrechtloze aandelen","0501020","BEivGokWia","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.F"
"0501030","Stemrechtloze aandelen","0501030","BEivGokZea","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.E"
"0501040","Preferente aandelen","0501040","BEivGokPra","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.B"
"0501050","Prioriteitsaandelen","0501050","BEivGokPri","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.C"
"0501070","Certificaten van aandelen","0501070","BEivGokCva","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.D"
"0501080","Eigen aandelen","0501080","BEivGokEia","equity","l10n_nl_rgs.account_tag_0501000","0","J.A.G"
"0502010","Agioreserve agio","0502010","BEivAgiAgi","equity","l10n_nl_rgs.account_tag_0502000","0","J.D.A"
"0503010","Herwaardering herwaarderingsreserves","0503010","BEivHerHew","equity","l10n_nl_rgs.account_tag_0503000","0","J.E.A"
"0504010","Negatieve bijschrijvingsreserve als gevolg van de omrekening van het aandelenkapitaal van een naamloze vennootschap naar de euro wettelijke reserves","0504010","BEivWerNba","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.A"
"0504020","Niet-uitkeerbare reserve als gevolg van de omrekening van het aandelenkapitaal van een naamloze vennootschap naar de euro","0504020","BEivWerRla","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.B"
"0504030","Wettelijke reserve voor inbreng in natura","0504030","BEivWerRvi","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.C"
"0504040","Wettelijke reserve voor financiering van transacties in eigen aandelen","0504040","BEivWerRvl","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.D"
"0504050","Wettelijke reserve voor geactiveerde kosten van oprichting en uitgifte van aandelen","0504050","BEivWerRvg","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.E"
"0504060","Wettelijke reserve voor geactiveerde kosten van ontwikkeling","0504060","BEivWerRgk","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.F"
"0504070","Wettelijke reserve deelnemingen","0504070","BEivWerRed","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.G"
"0504080","Wettelijke reserve omrekeningsverschillen voor omrekening van het geïnvesteerde vermogen en het resultaat van deelnemingen","0504080","BEivWerRvo","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.H"
"0504090","Reserve omrekeningsverschillen","0504090","BEivWerKoe","equity","l10n_nl_rgs.account_tag_0504000","0","J.F.I"
"0505020","Bestemmingsreserve bestemmingsreserves","0505020","BEivBerBer","equity","l10n_nl_rgs.account_tag_0505019","0","J.I.A"
"0505030","Statutaire reserve statutaire reserves","0505030","BEivStrStr","equity","l10n_nl_rgs.account_tag_0505000","0","J.G.A"
"0506001","Algemene reserve","0506001","BEivOvrAlr","equity","l10n_nl_rgs.account_tag_0506000","0","J.K.B"
"0506005","Overige reserves","0506005","BEivOvrOrs","equity","l10n_nl_rgs.account_tag_0506000","0","J.K.C"
"0506006","Continuïteitsreserve","0506006","BEivOvrCor","equity","l10n_nl_rgs.account_tag_0506000","0","J.K.D"
"0506010","Niet verdeelde winst","0506010","BEivOreOvw","equity_unaffected","l10n_nl_rgs.account_tag_0506009","0","J.L.A"
"0506020","Resultaat van het boekjaar","0506020","BEivOreRvh","equity","l10n_nl_rgs.account_tag_0506009","0","J.L.B"
"0506030","Voorgestelde bedrag aan dividenduitkeringen aan houders van eigenvermogensinstrumenten (geclassificeerd als eigen vermogen)","0506030","BEivOreVde","equity","l10n_nl_rgs.account_tag_0506009","0","J.L.C"
"0506040","Uit te keren preferent dividend die in mindering wordt gebracht op het resultaat na belastingen","0506040","BEivOreUpd","equity","l10n_nl_rgs.account_tag_0506009","0","J.L.D"
"0507020","Bestemmingsfondsen bestemmingsfondsen","0507020","BEivBefBef","equity","l10n_nl_rgs.account_tag_0507000","0","J.H.A"
"0507110","Financiële instrumenten op basis van juridische vorm geclassificeerd als eigen vermogen","0507110","BEivFijFij","equity","l10n_nl_rgs.account_tag_0507100","0","J.J.A"
"0508010","Aandeel van derden aandeel van derden","0508010","BEivAvdAvd","equity","l10n_nl_rgs.account_tag_0508000","0","J.Z.A"
"0509010","Ondernemingsvermogen exclusief fiscale reserves fiscaal eigen vermogen onderneming natuurlijke personen","0509010","BEivKapOnd","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.A"
"0509030","Privé-stortingen","0509030","BEivKapPrs","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.B"
"0509040","Privé-opnamen","0509040","BEivKapPro","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.C"
"0509041","Privé-onttrekking contanten","0509041","BEivKapPoc","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.D"
"0509042","Privé-onttrekking in natura en goederen","0509042","BEivKapPng","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.E"
"0509043","Privé-belastingen","0509043","BEivKapPbe","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.F"
"0509044","Privé-premies","0509044","BEivKapPpr","equity","l10n_nl_rgs.account_tag_0509000","0","J.M.G"
"0509050","Stichtingskapitaal","0509050","BEivSevSti","equity","l10n_nl_rgs.account_tag_0509049","0","J.B.A"
"0509060","Verenigingskapitaal eigen vermogen onderneming natuurlijke personen","0509060","BEivSevVnk","equity","l10n_nl_rgs.account_tag_0509049","0","J.B.B"
"0509065","Kapitaal participatie coöperatien","0509065","BEivSevCoo","equity","l10n_nl_rgs.account_tag_0509049","0","J.B.C"
"0509070","Commanditair kapitaal","0509070","BEivCokCok","equity","l10n_nl_rgs.account_tag_0509069","0","J.C.A"
"0509080","Informeel kapitaal (alleen in BD-VPB)","0509080","BEivOkcInk","equity","l10n_nl_rgs.account_tag_0509079","0","J.X.A"
"0509110","Ondernemingsvermogen exclusief fiscale reserves","0509110","BEivKa2Ond","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.A"
"0509130","Privé-stortingen firmant 2","0509130","BEivKa2Prs","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.B"
"0509140","Privé-opnamen firmant 2","0509140","BEivKa2Pro","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.C"
"0509150","Privé-onttrekking contanten firmant 2","0509150","BEivKa2Poc","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.D"
"0509160","Privé-onttrekking in natura en goederen firmant 2","0509160","BEivKa2Png","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.E"
"0509170","Privé-belastingen firmant 2","0509170","BEivKa2Pbe","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.F"
"0509180","Privé-premies firmant 2","0509180","BEivKa2Ppr","equity","l10n_nl_rgs.account_tag_0509100","0","J.N.G"
"0509210","Ondernemingsvermogen exclusief fiscale reserves fiscaal eigen vermogen onderneming natuurlijke personen","0509210","BEivKa3Ond","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.A"
"0509230","Privé-stortingen firmant 3","0509230","BEivKa3Prs","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.B"
"0509240","Privé-opnamen firmant 3","0509240","BEivKa3Pro","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.C"
"0509250","Privé-onttrekking contanten firmant 3","0509250","BEivKa3Poc","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.D"
"0509260","Privé-onttrekking in natura en goederen firmant 3","0509260","BEivKa3Png","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.E"
"0509270","Privé-belastingen firmant 3","0509270","BEivKa3Pbe","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.F"
"0509280","Privé-premies firmant 3","0509280","BEivKa3Ppr","equity","l10n_nl_rgs.account_tag_0509200","0","J.O.G"
"0509310","Ondernemingsvermogen exclusief fiscale reserves fiscaal eigen vermogen onderneming natuurlijke personen","0509310","BEivKa4Ond","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.A"
"0509330","Privé-stortingen firmant 4","0509330","BEivKa4Prs","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.B"
"0509340","Privé-opnamen firmant 4","0509340","BEivKa4Pro","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.C"
"0509350","Privé-onttrekking contanten firmant 4","0509350","BEivKa4Poc","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.D"
"0509360","Privé-onttrekking in natura en goederen firmant 4","0509360","BEivKa4Png","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.E"
"0509370","Privé-belastingen firmant 4","0509370","BEivKa4Pbe","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.F"
"0509380","Privé-premies firmant 4","0509380","BEivKa4Ppr","equity","l10n_nl_rgs.account_tag_0509300","0","J.P.G"
"0509410","Ondernemingsvermogen exclusief fiscale reserves fiscaal eigen vermogen onderneming natuurlijke personen","0509410","BEivKa5Ond","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.A"
"0509430","Privé-stortingen firmant 5","0509430","BEivKa5Prs","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.B"
"0509440","Privé-opnamen firmant 5","0509440","BEivKa5Pro","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.C"
"0509450","Privé-onttrekking contanten firmant 5","0509450","BEivKa5Poc","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.D"
"0509460","Privé-onttrekking in natura en goederen firmant 5","0509460","BEivKa5Png","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.E"
"0509470","Privé-belastingen firmant 5","0509470","BEivKa5Pbe","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.F"
"0509480","Privé-premies firmant 5","0509480","BEivKa5Ppr","equity","l10n_nl_rgs.account_tag_0509400","0","J.Q.G"
"0510010","Fiscale oudedagsreserve eigen vermogen onderneming","0510010","BEivFirFor","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.B"
"0510020","Herinvesteringsreserve fiscaal eigen vermogen","0510020","BEivFirHer","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.A"
"0510030","Opwaarderingsreserve eigen vermogen onderneming","0510030","BEivFirOpw","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.C"
"0510040","Reserve assurantie eigen risico eigen vermogen onderneming","0510040","BEivFirRae","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.D"
"0510050","Kosten egalisatiereserve fiscaal (alleen in BD-VPB)","0510050","BEivOkcKeg","equity","l10n_nl_rgs.account_tag_0509079","0","J.X.B"
"0510060","Exportreserve eigen vermogen onderneming","0510060","BEivFirExp","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.E"
"0510070","Risicoreserve eigen vermogen onderneming","0510070","BEivFirRis","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.F"
"0510080","Terugkeerreserve","0510080","BEivFirTer","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.G"
"0510090","Overige fiscale reserves eigen vermogen onderneming","0510090","BEivFirOfr","equity","l10n_nl_rgs.account_tag_0510000","0","J.Y.H"
"0601010","Egalisatierekening","0601010","BEgaEgaEga","liability_non_current","l10n_nl_rgs.account_tag_0601000","0","J.Z.B020"
"0701010","Voorziening voor pensioenen directie in eigen beheer","0701010","BVrzVvpVpd","liability_non_current","l10n_nl_rgs.account_tag_0701000","0","K.A.A"
"0701020","Backserviceverplichting","0701020","BVrzVvpBac","liability_non_current","l10n_nl_rgs.account_tag_0701000","0","K.A.B"
"0702010","Voorziening voor latente belastingverplichtingen","0702010","BVrzVvbVlb","liability_non_current","l10n_nl_rgs.account_tag_0702000","0","K.B.A"
"0702020","Voorziening voor belastingen","0702020","BVrzVvbVvb","liability_non_current","l10n_nl_rgs.account_tag_0702000","0","K.B.B"
"0703010","Voorziening voor groot onderhoud","0703010","BVrzOvzVvg","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.D"
"0704010","Garantievoorziening","0704010","BVrzOvzGar","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.I"
"0704020","Voorziening voor herstelkosten","0704020","BVrzOvzVhe","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.A"
"0704030","Voorziening voor opruiming van aanwezige milieuvervuiling","0704030","BVrzOvzVvo","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.B"
"0704040","Voorziening uit hoofde van claims, geschillen en rechtsgedingen","0704040","BVrzOvzVuc","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.C"
"0704050","Voorziening voor verwijderingsverplichtingen","0704050","BVrzOvzVwp","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.E"
"0704060","Voorziening voor verlieslatende contracten","0704060","BVrzOvzVlc","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.F"
"0704070","Voorziening in verband met reorganisaties","0704070","BVrzOvzVir","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.G"
"0704080","Voorziening in verband met deelnemingen","0704080","BVrzOvzVid","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.H"
"0704090","Jubileumvoorziening","0704090","BVrzOvzJub","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.J"
"0704100","Voorziening voor verzekering van arbeidsongeschiktheidsrisico's","0704100","BVrzOvzArb","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.K"
"0704120","Overige voorzieningen","0704120","BVrzOvzOvz","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.L"
"0704140","Voorziening onroerende zaken in ontwikkeling","0704140","BVrzOvzOio","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.M"
"0704150","Voorziening onroerende zaken in ontwikkeling voor verkoop","0704150","BVrzOvzOiv","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.N"
"0704160","Loopbaan begeleiding voorziening","0704160","BVrzOvzLob","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.O"
"0704170","Voorziening voor verzekering van ziekte of arbeidsongeschiktheid","0704170","BVrzOvzZoa","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.P"
"0704175","Voorziening voor onrendabele investeringen en herstructureringen","0704175","BVrzOihOrt","liability_non_current","l10n_nl_rgs.account_tag_0704174","0","K.D.A"
"0704180","Voorziening uit hoofde van personeelsbeloningen","0704180","BVrzOvzUhp","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.Q"
"0704190","Voorziening uit hoofde van op aandelen gebaseerde betalingen","0704190","BVrzOvzAgb","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.R"
"0704191","Voorziening voor verplichtingen uit hoofde van ziekte of arbeidsongeschiktheid","0704191","BVrzOvzVza","liability_non_current","l10n_nl_rgs.account_tag_0704000","0","K.C.S"
"0705010","Bruto waarde","0705010","BLasNegBrw","liability_non_current","l10n_nl_rgs.account_tag_0705000","0","L.O.A"
"0705015","Cumulatief bedrag die ten gunste van de winst- en verliesrekening is gebracht","0705015","BLasNegCbd","liability_non_current","l10n_nl_rgs.account_tag_0705000","0","L.O.B"
"0801010","Hoofdsom achtergestelde schulden (langlopend)","0801010","BLasAclAll","liability_non_current","l10n_nl_rgs.account_tag_0801000","0","L.A.A"
"0801020","Cumulatieve aflossingen achtergestelde schulden (langlopend)","0801020","BLasAclCla","liability_non_current","l10n_nl_rgs.account_tag_0801000","0","L.A.B"
"0802010","Hoofdsom converteerbare leningen (langlopend)","0802010","BLasColCll","liability_non_current","l10n_nl_rgs.account_tag_0802000","0","L.B.A"
"0802020","Cumulatieve aflossingen converteerbare leningen (langlopend)","0802020","BLasColCla","liability_non_current","l10n_nl_rgs.account_tag_0802000","0","L.B.B"
"0803010","Hoofdsom andere obligaties en onderhandse leningen (langlopend)","0803010","BLasAoeAol","liability_non_current","l10n_nl_rgs.account_tag_0803000","0","L.C.A"
"0803020","Cumulatieve aflossingen andere obligaties en onderhandse leningen (langlopend)","0803020","BLasAoeCla","liability_non_current","l10n_nl_rgs.account_tag_0803000","0","L.C.B"
"0804010","Hoofdsom financiële lease verplichtingen (langlopend)","0804010","BLasFlvFlv","liability_non_current","l10n_nl_rgs.account_tag_0804000","0","L.D.A"
"0804020","Cumulatieve aflossingen financiële lease verplichtingen (langlopend)","0804020","BLasFlvCla","liability_non_current","l10n_nl_rgs.account_tag_0804000","0","L.D.B"
"0805010","Hoofdsom hypotheken van kredietinstellingen (langlopend)","0805010","BLasSakHvl","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.A0"
"0805015","Cumulatieve aflossingen hypotheken van kredietinstellingen (langlopend)","0805015","BLasSakCla","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.A1"
"0805020","Hoofdsom financieringen van kredietinstellingen (langlopend)","0805020","BLasSakFvl","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.B0"
"0805025","Cumulatieve aflossingen financieringen van kredietinstellingen (langlopend)","0805025","BLasSakFca","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.B1"
"0805030","Hoofdsom leningen van kredietinstellingen (langlopend)","0805030","BLasSakLvl","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.C0"
"0805035","Cumulatieve aflossingen leningen van kredietinstellingen (langlopend)","0805035","BLasSakLca","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.C1"
"0805040","Hoofdsom overige schulden aan kredietinstellingen (langlopend)","0805040","BLasSakOvl","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.D0"
"0805045","Cumulatieve aflossingen overige schulden aan kredietinstellingen (langlopend)","0805045","BLasSakOca","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.D1"
"0805050","Hoofdsom schulden van kredietinstellingen geborgd door WSW (langlopend)","0805050","BLasSakWsl","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.E0"
"0805055","Cumulatieve aflossingen schulden van kredietinstellingen geborgd door WSW (langlopend)","0805055","BLasSakWsa","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.E1"
"0805060","Hoofdsom schulden van kredietinstellingen gegarandeerd door overheden (langlopend)","0805060","BLasSakGol","liability_non_current","l10n_nl_rgs.account_tag_0805000","0","L.E.F0"
